"일자","센터명","시간대","원주문수","분리주문수","출고UNIT","출고SKU","피킹대기시간","피킹시간","패킹대기시간","패킹시간","총 피패킹 시간","피패킹 품질 12.0분 준수건수","피패킹 품질 15.0분 초과건수","총피패킹MH","피킹대기MH","피킹MH","패킹MH","총입고MH","지원MH","총투입MH","예약주문수","라이더 배차시간","도착시간","픽업시간","전달시간","총 배달 품질","라이더 대기건","라이더 대기건(선도착제외)","봉다리 대기건","라이더 대기시간","봉다리 대기시간"
"2025-05-08","수원광교점",17,"45","45","484","355","114.08","84.31","9.67","70.89","278.95","43","1","204.2","43.5","92.9","67.8","1.5","27.4","235.2","2","8.57","6.95","1.27","18.13","34.95","5","2","40","1.78","10.74"
"2025-05-08","수원광교점",18,"53","53","445","328","107.39","76.27","13.67","73.63","270.96","53","0","224.0","56.4","78.6","89.0","0.0","32.3","327.5","3","14.39","10.17","1.36","16.38","42.33","1","0","52","1.11","19.87"
"2025-05-08","수원광교점",19,"48","48","407","297","103.52","83.67","11.66","57.94","256.79","48","0","189.2","51.6","79.0","58.6","0.0","17.1","206.5","1","24.68","10.41","1.75","15.77","52.65","1","0","47","1.33","30.43"
"2025-05-08","수원광교점",20,"43","43","421","292","100.60","77.23","7.99","48.97","234.79","42","0","177.8","41.8","83.3","52.7","0.0","3.5","239.8","0","13.66","7.31","1.17","15.67","37.83","0","0","43","0.00","15.53"
"2025-05-08","수원광교점",21,"32","33","302","204","47.34","59.45","7.15","31.26","145.20","33","0","149.7","54.9","60.8","34.0","7.8","53.5","240.8","3","8.05","7.68","1.38","18.52","35.65","2","0","31","3.60","12.31"
"2025-05-08","수원광교점",22,"27","27","222","145","15.12","38.30","6.11","22.81","82.34","27","0","117.0","55.2","38.4","23.4","0.0","97.6","214.6","1","10.21","4.96","0.87","12.30","28.37","0","0","27","0.00","12.14"
"2025-05-08","수원광교점",23,"22","22","195","140","8.66","30.65","4.70","17.54","61.55","22","0","-61.5","8.5","-28.3","-41.7","0.0","50.1","-5.0","0","10.63","7.57","0.59","12.01","30.82","0","0","22","0.00","15.33"
"2025-05-08","수원권선점",0,"","","","","","","","","","","","2.1","0.8","0.0","1.3","0.0","60.9","63.0","","9.38","0.08","0.92","5.27","15.68","","","","",""
"2025-05-08","수원권선점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","수원권선점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","수원권선점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","수원권선점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","수원권선점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","15.0","","","","","","","","","","",""
"2025-05-08","수원권선점",6,"","","","","","","","","","","","0.8","0.8","0.0","0.0","215.3","3.2","219.5","","","","","","","","","","",""
"2025-05-08","수원권선점",7,"","","","","","","","","","","","1.3","1.3","0.0","0.0","228.5","8.8","248.2","","","","","","","","","","",""
"2025-05-08","수원권선점",8,"8","8","97","60","16.92","14.99","1.64","11.55","45.10","8","0","34.7","8.1","15.0","11.6","29.5","117.2","192.4","8","6.90","14.76","1.33","16.82","39.85","0","0","8","0.00","16.06"
"2025-05-08","수원권선점",9,"20","20","221","146","50.12","35.59","5.99","26.34","118.04","20","0","74.6","18.9","31.6","24.1","2.6","209.7","297.6","2","11.16","5.80","2.28","16.27","35.53","0","0","20","0.00","11.09"
"2025-05-08","수원권선점",10,"18","18","172","119","58.51","31.76","4.57","28.60","123.44","18","0","82.7","20.5","35.8","26.4","0.0","149.2","232.2","2","9.39","4.41","1.68","15.70","31.21","1","0","17","3.85","7.61"
"2025-05-08","수원권선점",11,"14","14","150","119","19.91","33.09","4.90","24.66","82.56","13","0","64.3","11.8","26.7","25.8","0.0","165.4","301.4","1","8.99","5.92","2.12","16.68","33.73","1","0","13","0.24","9.75"
"2025-05-08","수원권선점",12,"23","23","192","145","44.04","38.71","6.09","25.37","114.21","23","0","102.7","26.7","45.0","31.0","0.0","99.6","262.7","1","10.00","4.31","1.80","15.53","31.66","0","0","23","0.00","9.31"
"2025-05-08","수원권선점",13,"16","16","128","100","31.91","30.15","4.78","20.07","86.91","15","0","60.9","14.4","27.6","18.9","0.0","259.7","320.8","1","10.62","4.64","2.97","16.82","35.09","1","1","15","1.93","10.65"
"2025-05-08","수원권선점",14,"26","26","236","173","71.44","50.40","9.31","36.30","167.45","24","0","116.6","25.3","52.9","38.4","0.0","157.7","274.4","2","9.05","5.16","0.83","16.51","31.58","2","1","24","4.16","8.79"
"2025-05-08","수원권선점",15,"22","22","198","150","28.23","47.05","7.87","27.55","110.70","22","0","118.3","40.5","48.8","29.0","11.2","136.4","274.2","1","7.82","5.96","0.36","15.36","29.53","0","0","22","0.00","8.78"
"2025-05-08","수원권선점",16,"33","33","305","212","107.50","66.04","8.95","40.26","222.75","32","0","139.0","35.2","64.1","39.7","0.0","109.4","311.5","7","7.90","4.15","1.15","18.42","31.64","3","1","30","4.33","6.29"
"2025-05-08","수원권선점",17,"38","38","380","268","91.93","79.70","15.66","58.70","245.99","36","0","193.7","56.2","81.7","55.8","0.0","150.2","344.9","3","8.96","7.77","1.02","17.53","35.30","3","1","35","2.25","11.35"
"2025-05-08","수원권선점",18,"35","35","303","227","49.46","69.29","10.67","46.13","175.55","35","0","145.1","36.5","69.1","39.5","0.0","69.0","244.6","3","18.01","9.69","1.60","20.48","49.80","0","0","35","0.00","22.56"
"2025-05-08","수원권선점",19,"39","39","378","259","59.49","74.08","12.16","54.21","199.94","39","0","181.7","45.4","75.6","60.7","1.2","63.7","306.0","1","16.92","10.11","1.70","19.64","48.40","0","0","39","0.00","21.93"
"2025-05-08","수원권선점",20,"38","38","307","202","73.25","71.66","11.92","40.67","197.50","38","0","160.6","45.8","71.5","43.3","0.0","40.9","286.3","2","11.22","6.31","0.91","17.11","35.57","0","0","38","0.00","12.35"
"2025-05-08","수원권선점",21,"30","30","247","162","173.70","63.07","10.61","29.35","276.73","23","2","130.4","41.4","60.2","28.8","0.0","20.4","151.3","1","9.01","5.60","1.95","12.94","29.52","4","2","26","3.16","6.72"
"2025-05-08","수원권선점",22,"27","27","288","167","73.91","65.85","9.21","31.34","180.31","27","0","134.6","33.5","68.2","32.9","0.0","49.6","184.3","0","8.26","7.23","0.73","15.09","31.34","1","1","26","1.25","9.22"
"2025-05-08","수원권선점",23,"16","16","118","88","16.98","32.73","6.84","20.12","76.67","16","0","30.9","36.7","-27.3","21.5","0.2","-5.4","25.7","0","7.86","5.10","0.47","12.15","25.60","0","0","16","0.00","8.21"
"2025-05-08","수원인계점",0,"1","1","7","5","8.04","0.98","0.15","0.73","9.90","1","0","40.5","11.1","15.3","14.1","0.0","79.1","119.6","0","","","","","","0","0","0","0.00","0.00"
"2025-05-08","수원인계점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","수원인계점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","수원인계점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","수원인계점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","수원인계점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","7.3","16.7","33.7","","","","","","","","","","",""
"2025-05-08","수원인계점",6,"","","","","","","","","","","","0.8","0.8","0.0","0.0","497.0","20.8","523.1","","","","","","","","","","",""
"2025-05-08","수원인계점",7,"","","","","","","","","","","","0.2","0.2","0.0","0.0","455.2","41.3","564.0","","","","","","","","","","",""
"2025-05-08","수원인계점",8,"20","20","183","139","65.88","39.14","9.22","19.44","133.68","18","0","98.9","39.7","39.2","20.0","190.2","110.6","420.9","20","10.77","8.42","1.11","15.73","36.05","1","0","19","0.30","13.21"
"2025-05-08","수원인계점",9,"63","63","658","434","474.42","126.63","21.92","70.83","693.80","39","5","250.8","75.1","109.6","66.1","27.3","102.0","530.3","11","9.49","5.85","1.59","15.59","32.54","10","10","53","3.27","5.89"
"2025-05-08","수원인계점",10,"36","36","318","235","176.76","64.63","9.60","31.99","282.98","35","0","165.0","58.4","72.6","34.0","2.3","48.4","226.0","3","9.52","2.76","1.55","16.50","30.36","5","2","31","3.06","5.65"
"2025-05-08","수원인계점",11,"48","48","539","375","185.55","102.54","16.43","56.07","360.59","45","0","209.8","51.2","102.6","56.0","1.2","74.9","286.3","3","8.52","3.49","2.17","16.56","30.77","6","0","42","5.09","6.00"
"2025-05-08","수원인계점",12,"55","55","504","334","428.82","103.80","18.16","55.11","605.89","35","2","219.4","66.7","95.7","57.0","0.0","89.0","311.3","6","8.15","3.92","2.99","16.77","31.85","13","4","42","6.29","3.36"
"2025-05-08","수원인계점",13,"52","53","533","360","689.69","112.44","20.54","65.26","887.93","0","40","208.4","60.6","96.3","51.5","0.0","33.0","271.5","3","8.78","6.44","4.92","20.13","40.28","33","30","20","4.83","3.95"
"2025-05-08","수원인계점",14,"48","49","497","340","669.00","103.06","16.74","63.03","851.83","5","30","236.7","69.6","103.7","63.4","0.0","3.9","299.7","6","8.53","8.75","5.80","18.65","41.75","19","15","30","8.25","5.10"
"2025-05-08","수원인계점",15,"61","61","542","366","873.57","122.70","18.44","73.86","1088.57","0","47","274.6","70.8","125.7","78.1","0.0","52.8","340.1","3","9.62","7.82","5.26","18.02","40.73","23","17","38","7.74","4.06"
"2025-05-08","수원인계점",16,"73","73","665","486","809.86","172.72","21.33","98.38","1102.29","9","32","320.9","71.8","165.4","83.7","0.0","62.6","386.1","8","10.96","6.18","3.21","17.52","37.90","23","18","50","5.02","5.33"
"2025-05-08","수원인계점",17,"81","81","769","539","725.79","174.35","27.83","120.17","1048.14","32","16","401.8","94.4","179.4","128.0","0.0","61.2","493.0","9","11.08","8.34","1.79","21.92","43.16","9","8","72","2.96","7.68"
"2025-05-08","수원인계점",18,"75","75","707","514","423.76","174.80","25.00","109.57","733.13","60","3","420.2","95.3","196.2","128.7","4.6","129.5","554.7","7","16.60","8.34","2.03","18.35","45.34","8","5","67","5.23","17.62"
"2025-05-08","수원인계점",19,"82","82","794","554","462.63","181.83","30.72","100.70","775.88","69","2","359.5","85.8","173.6","100.1","0.0","131.5","553.2","3","20.53","7.67","2.39","17.50","48.11","6","4","77","1.94","19.95"
"2025-05-08","수원인계점",20,"72","73","796","502","818.53","172.10","28.03","90.59","1109.25","14","40","310.8","79.9","153.9","77.0","0.0","67.9","495.9","1","18.26","6.18","2.46","17.23","44.15","17","15","56","3.86","13.25"
"2025-05-08","수원인계점",21,"59","59","523","351","754.60","137.68","21.42","65.12","978.82","10","43","281.6","76.4","136.3","68.9","0.0","58.2","435.6","4","11.48","7.21","4.24","16.33","39.28","27","24","32","5.75","8.68"
"2025-05-08","수원인계점",22,"54","54","436","298","615.88","105.95","16.47","46.92","785.22","7","26","237.3","67.5","110.3","59.5","0.0","59.2","328.8","1","12.60","7.93","1.88","15.84","38.27","12","12","42","3.93","8.85"
"2025-05-08","수원인계점",23,"40","40","333","226","316.68","76.51","13.11","39.12","445.42","26","2","-12.8","5.1","48.9","-66.8","0.7","22.6","16.7","0","9.71","5.06","2.30","14.49","31.58","9","6","31","3.79","4.73"
"2025-05-08","시흥점",0,"","","","","","","","","","","","0.2","0.2","0.0","0.0","59.0","0.2","77.5","","","","","","","","","","",""
"2025-05-08","시흥점",1,"","","","","","","","","","","","0.0","0.0","0.0","0.0","44.8","0.9","45.7","","","","","","","","","","",""
"2025-05-08","시흥점",2,"","","","","","","","","","","","0.0","0.0","0.0","0.0","43.5","0.6","55.1","","","","","","","","","","",""
"2025-05-08","시흥점",3,"","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","3.1","","","","","","","","","","",""
"2025-05-08","시흥점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","시흥점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","118.6","2.3","120.9","","","","","","","","","","",""
"2025-05-08","시흥점",6,"","","","","","","","","","","","0.0","0.0","0.0","0.0","236.1","2.1","272.8","","","","","","","","","","",""
"2025-05-08","시흥점",7,"","","","","","","","","","","","0.0","0.0","0.0","0.0","61.1","3.2","74.3","","","","","","","","","","",""
"2025-05-08","시흥점",8,"8","8","76","54","22.84","10.70","2.92","9.76","46.22","8","0","48.9","29.7","10.7","8.5","25.3","132.9","228.1","8","11.64","7.64","3.06","15.52","37.89","1","1","7","0.62","15.55"
"2025-05-08","시흥점",9,"28","29","267","191","130.30","44.44","7.68","29.45","211.87","27","0","88.5","22.1","41.7","24.7","1.4","141.8","291.1","12","11.36","8.10","1.79","16.00","37.27","3","1","26","3.93","14.03"
"2025-05-08","시흥점",10,"27","27","257","189","171.14","53.80","8.56","32.30","265.80","21","5","116.8","26.3","55.2","35.3","0.0","94.3","277.4","0","9.16","3.10","5.81","14.43","32.53","6","3","21","7.64","5.32"
"2025-05-08","시흥점",11,"25","25","283","190","130.47","40.71","8.70","27.59","207.47","23","0","84.4","18.9","38.1","27.4","0.0","122.8","260.0","1","11.78","4.35","5.81","13.34","35.30","5","5","20","1.83","10.27"
"2025-05-08","시흥점",12,"25","25","209","159","101.55","45.40","8.39","30.67","186.01","23","1","103.2","28.0","44.7","30.5","0.0","169.0","272.4","2","7.98","4.35","3.29","14.04","29.68","3","1","22","5.79","6.37"
"2025-05-08","시흥점",13,"24","24","207","156","92.01","35.83","8.37","27.19","163.40","24","0","91.2","24.4","38.1","28.7","0.0","57.7","149.0","1","9.73","1.93","2.43","14.10","28.21","3","1","21","3.53","6.08"
"2025-05-08","시흥점",14,"30","30","354","206","61.57","50.88","9.37","38.90","160.72","30","0","121.3","29.8","51.3","40.2","0.0","59.3","180.7","2","8.73","3.26","5.14","18.30","35.45","4","0","26","4.18","8.60"
"2025-05-08","시흥점",15,"45","45","418","295","258.84","83.08","14.88","56.11","412.91","35","2","172.6","49.6","71.2","51.8","0.0","13.9","187.2","4","9.56","3.81","4.36","15.84","33.59","13","9","32","3.88","7.49"
"2025-05-08","시흥점",16,"39","40","342","273","280.56","77.82","10.33","47.08","415.79","32","5","181.1","46.2","86.4","48.5","0.1","0.0","240.7","5","10.05","3.59","4.71","16.96","35.34","8","8","32","2.80","4.79"
"2025-05-08","시흥점",17,"50","50","482","340","219.85","89.18","16.02","61.30","386.35","46","1","175.0","36.8","81.7","56.5","0.0","52.5","264.9","3","11.13","7.40","4.41","17.22","40.19","10","3","40","4.84","14.52"
"2025-05-08","시흥점",18,"52","52","480","344","304.41","94.14","20.15","61.07","479.77","42","1","238.8","57.3","108.8","72.7","0.1","48.9","288.5","1","12.75","8.77","2.71","14.70","38.95","5","5","47","2.91","13.94"
"2025-05-08","시흥점",19,"43","43","419","274","83.34","87.11","15.66","51.65","237.76","41","2","211.1","70.4","88.0","52.7","5.7","17.3","234.6","1","9.75","6.75","2.77","17.01","36.29","0","0","43","0.00","10.99"
"2025-05-08","시흥점",20,"38","38","411","266","148.73","82.93","13.48","51.94","297.08","33","1","180.5","47.3","83.7","49.5","0.1","4.9","275.0","2","10.23","8.77","2.01","16.63","37.67","1","1","37","2.78","11.58"
"2025-05-08","시흥점",21,"27","27","227","163","72.36","47.35","10.19","33.60","163.50","26","1","127.6","42.8","47.4","37.4","1.4","43.5","176.6","0","10.50","3.32","5.21","15.63","34.67","4","2","23","0.81","9.28"
"2025-05-08","시흥점",22,"26","26","286","156","17.37","54.32","9.01","31.93","112.63","26","0","142.1","62.2","53.5","26.4","3.4","4.2","149.8","0","10.00","5.67","2.57","15.86","34.12","0","0","26","0.00","11.36"
"2025-05-08","시흥점",23,"14","14","120","86","13.64","28.74","4.96","15.82","63.16","14","0","20.7","-30.9","29.6","22.0","0.8","-22.8","-1.2","0","11.64","7.69","0.73","15.68","35.78","0","0","14","0.00","14.85"
"2025-05-08","안산점",0,"","","","","","","","","","","","6.7","4.3","0.9","1.5","0.0","82.9","89.6","","","","","","","","","","",""
"2025-05-08","안산점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","안산점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","안산점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","안산점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","안산점",5,"","","","","","","","","","","","10.7","10.7","0.0","0.0","9.5","26.9","48.0","","","","","","","","","","",""
"2025-05-08","안산점",6,"","","","","","","","","","","","0.3","0.3","0.0","0.0","496.4","49.2","561.3","","","","","","","","","","",""
"2025-05-08","안산점",7,"","","","","","","","","","","","0.0","0.0","0.0","0.0","466.5","38.1","534.6","","","","","","","","","","",""
"2025-05-08","안산점",8,"20","20","219","151","65.73","40.82","6.01","25.42","137.98","19","1","94.9","27.9","41.0","26.0","162.4","199.4","464.0","20","8.15","5.20","2.63","18.54","34.55","2","0","18","0.79","7.29"
"2025-05-08","안산점",9,"44","44","421","287","128.94","86.62","13.54","51.34","280.44","44","0","192.4","57.8","86.8","47.8","21.3","342.5","731.5","11","8.33","4.47","2.45","17.10","32.37","6","1","39","1.75","7.60"
"2025-05-08","안산점",10,"38","38","365","265","75.05","80.64","14.19","45.91","215.79","38","0","194.2","63.2","80.3","50.7","0.0","160.9","509.5","4","8.74","4.21","3.53","16.73","33.24","2","0","36","6.52","8.07"
"2025-05-08","안산점",11,"44","44","427","298","136.72","80.00","15.86","40.27","272.85","43","0","165.3","52.9","73.3","39.1","0.0","133.0","359.3","2","9.14","3.47","3.65","16.93","33.22","4","0","40","3.64","7.44"
