"ORDER_DATE","CENTER_NAME","실사명","SKU_CODE","구분","계획 UNIT","실사 UNIT","confirmed","confirmed_date","inspected_total_quantity"
"2025-02-04","영등포신길점","고가품_CL/김진영","A12000170","고가품","2","2","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A12000171","고가품","1","1","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A17000298","고가품","1","1","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A17000446","고가품","3","3","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","A21022402","보증","2","2","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","A21022403","보증","2","2","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A23000141","고가품","1","1","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A38005158","고가품","3","3","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A38005235","고가품","1","1","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A38005288","고가품","3","3","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A38005289","고가품","5","5","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A38005290","고가품","2","2","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A38005471","고가품","2","2","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A38005680","고가품","3","3","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A38005688","고가품","1","1","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A38006154","고가품","2","2","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A38006424","고가품","4","4","0",null,null
"2025-02-04","영등포신길점","고가품_CL/김진영","A38006523","고가품","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0000070","보증","2","2","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0000072","보증","4","4","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0000335","보증","6","6","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0000467","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0000468","보증","4","4","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0000699","보증","4","4","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0000804","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0001002","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0001004","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0001007","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0001050","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0001374","보증","4","4","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0001376","보증","2","2","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0002032","보증","3","3","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0002359","보증","2","2","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0002363","보증","2","2","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0002486","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0002487","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0002606","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0002820","보증","2","2","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0002973","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0003007","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0003196","보증","4","4","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0003321","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0003410","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0003412","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0003417","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0003698","보증","3","3","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0003699","보증","2","2","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0003753","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0003941","보증","1","1","0",null,null
"2025-02-04","영등포신길점","보증실사30-6","S0003981","보증","2","2","0",null,null
"2025-02-04","창원점","2025-02-04보증0일_(상온)","A20000735","기타","6","6","1","2025-02-04 00:49:10.403965000",null
"2025-02-04","창원점","2025-02-04보증0일_(상온)","A20003185","기타","1","1","1","2025-02-04 00:49:10.403965000",null
"2025-02-04","창원점","2025-02-04보증0일_(상온)","A21015063","기타","2","2","1","2025-02-04 00:49:10.403965000",null
"2025-02-05","강남논현점","고가품실사_마감","A12000085","고가품","1","1","0",null,null
"2025-02-05","강남논현점","고가품실사_마감","A12000094","고가품","1","1","0",null,null
"2025-02-05","강남논현점","고가품실사_마감","A12000095","고가품","2","2","0",null,null
"2025-02-05","강남논현점","고가품실사_마감","A12000128","고가품","1","1","0",null,null
"2025-02-05","강남논현점","고가품실사_마감","A12000219","고가품","1","1","0",null,null
"2025-02-05","강남논현점","고가품실사_마감","A38005540","고가품","1","1","0",null,null
"2025-02-05","강남논현점","고가품실사_마감","A38005551","고가품","2","2","0",null,null
"2025-02-05","강남논현점","고가품실사_마감","A38005877","고가품","1","1","0",null,null
"2025-02-05","강남논현점","고가품실사_마감","S0003890","고가품","2","2","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","A18001612","기타","4","4","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","A18001987","기타","2","2","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","A20000476","기타","1","1","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","A20001390","기타","6","6","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","A20001476","기타","7","7","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","A20001888","기타","2","2","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","A20001889","기타","3","3","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","A20002768","기타","2","2","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","A21005662","기타","2","2","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","A21011483","기타","4","4","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","A21017290","기타","2","2","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","A21022383","기타","5","5","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","A21022471","기타","4","4","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","S0001179","기타","1","1","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","S0001247","기타","3","3","0",null,null
"2025-02-05","구로신도림점","기타_타지점보증초과","S0001777","기타","4","4","0",null,null
"2025-02-05","수원인계점","고가품_CL","A12000054","고가품","1","1","0",null,null
"2025-02-05","수원인계점","고가품_CL","A12000063","고가품","3","3","0",null,null
"2025-02-05","수원인계점","고가품_CL","A12000064","고가품","1","1","0",null,null
"2025-02-05","수원인계점","고가품_CL","A12000095","고가품","1","1","0",null,null
"2025-02-05","수원인계점","고가품_CL","A12000097","고가품","2","2","0",null,null
"2025-02-05","수원인계점","고가품_CL","A12000149","고가품","2","2","0",null,null
"2025-02-05","수원인계점","고가품_CL","A12000150","고가품","3","3","0",null,null
"2025-02-05","수원인계점","고가품_CL","A17000298","고가품","1","1","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000422","보증","3","3","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000423","보증","7","7","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000424","보증","6","6","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000442","보증","5","5","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000444","보증","1","1","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000525","보증","10","10","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000526","보증","3","3","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000527","보증","8","8","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000528","보증","5","5","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000529","보증","5","5","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000537","보증","5","5","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000591","보증","6","6","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000592","보증","2","2","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A18000593","보증","4","4","0",null,null
"2025-02-05","수원인계점","고가품_CL","A18001837","고가품","2","2","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20000259","보증","8","8","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20000262","보증","4","4","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20000294","보증","30","30","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20000298","보증","18","18","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20000507","보증","3","3","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20000508","보증","13","13","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20000591","보증","1","1","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20000928","보증","42","42","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20000932","보증","6","6","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20000934","보증","5","5","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20000936","보증","5","5","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20000991","보증","1","1","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001003","보증","2","2","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001007","보증","2","2","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001008","보증","4","4","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001097","보증","3","3","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001143","보증","74","74","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001144","보증","13","13","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001174","보증","1","1","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001308","보증","13","13","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001479","보증","4","4","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001520","보증","1","1","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001521","보증","1","1","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001522","보증","1","1","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001533","보증","1","1","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001547","보증","1","1","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001599","보증","1","1","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001610","보증","1","1","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001655","보증","1","1","0",null,null
"2025-02-05","수원인계점","보증 30일 실사_1","A20001744","보증","1","1","0",null,null
